날짜,키워드,언론사,제목,요약,네이버뉴스링크,셀렉
2025.08.05,한화,세계일보,[데스크의 눈] 국힘 전당대회는 왜 울림이 없나,수년간 꼴찌를 맴돌던 한화 이글스가 올해 프로야구 정규시즌 1위를 달리고 있다. 예년과 달리 모든 게 완벽해져서가 아니다. 올해도 초반엔 하위권을... 숱한 실패에도 한화 구단은 대전야구장을 신축하고 메이저리거 류현진을 복귀시키는 등 투자를 멈추지 않았다. 이런 간절함이 의 고질적인 실책을 줄이는...,https://n.news.naver.com/mnews/article/022/0004057597?sid=110,f
2025.08.05,한화,경향신문,"한화생명, 권혁웅 부회장·이경근 사장 신임 대표이사 선임","한화생명은 5일 임시주주총회와 이사회를 열고 권혁웅 부회장과 이경근 사장을 각자 대표이사로 선임했다. 권 부회장은 1985년 한화에너지에 입사해 한화토탈에너지스와 한화오션 대표 등을 역임했다. 이 사장은 1991년 생명에 입사해 라이프에셋, 생명금융서비스 대표 등을 지냈다....",https://n.news.naver.com/mnews/article/032/0003387628?sid=101,t
2025.08.05,한화,한국일보,한화생명 권혁웅·이경근 신임 대표 선임… 투톱체제로 'AI 경쟁력' 강화,한화생명이 5일 임시주주총회와 이사회를 열고 권혁웅 전 한화오션 부회장과 이경근 한화생명금융서비스 사장을 신임 각자 대표이사에 선임했다고 밝혔다. 한화생명이 '투톱 체제'로 전환한 것은 전 대표였던 여승주 부회장 취임 이후 5년7개월 만이다. 권혁웅 신임 대표는 카이스트 화학공학 박사 출신으로...,https://n.news.naver.com/mnews/article/469/0000879974?sid=101,t
2025.08.05,한화,한겨레,"일본, 무기 수출 빗장 풀었다…호주에 호위함 11척 첫 수출","오스트레일리아는 111억오스트레일리아달러(9조9500억원)를 투입해 낡은 호위함 11척을 최첨단 장비로 교체하기 위해 입찰을 진행해, 한국 한화오션과 에이치디(HD)현대중공업도 참여했다. 이후 오스트레일리아는 독일과 일본을 최종 후보로 놓고 저울질했다. 일본은 지난 2월 모가미급 ‘노시로’ 호위함을...",https://n.news.naver.com/mnews/article/028/0002759665?sid=104,f
2025.08.05,한화,국민일보,수병 죽음이 드러낸 미 조선 현실… 그들은 ‘마스가’가 절실했다,"1500억 달러 규모의 펀드를 조성해 미 조선업과의 협력을 강화하기로 했다. 한화오션은 지난해 12월 필라델피아에 위치한 필리조선소를 인수했고, 지난달까지 총 3건의 미 해군 함정 MRO 계약을 수주했다. 마스가 프로젝트를 통해 한국 조선사들의 미국 조선소 인수와 인력 양성도 더욱 가속화할 전망이다.",https://n.news.naver.com/mnews/article/005/0001793870?sid=101,t
2025.08.05,포스코,조선일보,[태평로] 고용은 나몰라라 고용부 장관,지난달 31일 올 들어 네 번째 근로자 사망 사고가 발생한 포스코이앤씨를 찾아 포스코그룹 최고경영진과 마주 앉았다. 김 장관은 “중대재해 감축에 사활을 걸고 있다. 줄이지 못한다면 제가 이 자리에 있을 이유도 없다”고 했다. 장인화 그룹 회장은 자리에서 일어나 90도로 고개를 숙이며...,https://n.news.naver.com/mnews/article/023/0003921383?sid=110,f
2025.08.05,포스코,동아일보,"쇳물로 이룬 기적, 지금은 국가가 지켜야 할 때[기고/이강덕]","그 여파로 포스코와 현대제철이 미국 투자를 확대하면서 국내는 불이익을 받게 됐다. 관세 영향이 본격화하는 하반기에는 수출도 큰 영향을 받을 것으로 보인다. 특히 철강산업을 기반으로 성장해 온 경북 포항은 구조적 위기에 직면했다. 1제강공장과 1선재공장 폐쇄, 현대제철 포항2공장 가동 중단 및...",https://n.news.naver.com/mnews/article/020/0003652526?sid=110,f
2025.08.05,포스코,세계일보,"[사설] 대통령 질타에도 또 산재 사고, 근본 대책 마련하길",포스코이앤씨가 시공을 맡은 공사 현장에서 근로자가 사고를 당해 의식불명에 빠지는 사고가 또 발생했다. 4일 오후 1시 34분 광명~서울고속도로... 지난달 29일 정희민 포스코이앤씨 사장이 잇따른 산업재해에 대해 사과문을 발표한 지 엿새 만에 벌어진 사고라 어이가 없다. A씨는 사고 당시 지하 18m 아래에서...,https://n.news.naver.com/mnews/article/022/0004057599?sid=110,f
2025.08.05,포스코,세계일보,“잇단 재해사고 책임”… 포스코이앤씨 정희민 사장 사의,2025년 현장서 사망 사고 4건 이어 고속道 작업자 중상에 자진사퇴 “안전 최우선… 혁신 출발점 되길” 포스코이앤씨 정희민(사진) 대표이사 사장이 최근 자사 현장에서 반복된 산업재해 사고에 대해 책임을 지고 5일 사의를 표명했다. 정 사장은 이날 ‘최근 인명사고 재발에 대한 입장’을 내고 “이앤씨...,https://n.news.naver.com/mnews/article/022/0004057587?sid=101,f
2025.08.05,포스코,경향신문,포스코이앤씨 잇단 사망사고에 정희민 사장 사의,최근 잇단 노동자 인명사고를 낸 포스코이앤씨 정희민 사장(사진)이 5일 사의를 표명했다. 올 초 연이어 노동자 사망사고가 발생하고 이재명 대통령의... 전날 포스코이앤씨가 시공을 맡은 광명~서울고속도로 연장공사 현장에서 30대 이주노동자가 사고를 당해 의식불명 상태에 빠졌다. 전체 현장 작업 중지 지시...,https://n.news.naver.com/mnews/article/032/0003387653?sid=101,f
2025.08.05,포스코,경향신문,‘올해만 사망사고 4건’ 포스코이앤씨 공사현장 감식,"경찰이 이주노동자 감전사고가 발생한 포스코이앤씨 공사 현장에 대해 5일 현장감식에 나섰다. 경기 광명경찰서는 경기남부경찰청 과학수사대와... 포스코이앤씨의 공사 현장에선 사망사고가 잇따랐다. 지난 1월 김해 아파트 신축 현장 추락사고, 4월 광명 신안산선 건설 현장 붕괴사고, 4월 대구 주상복합...",https://n.news.naver.com/mnews/article/032/0003387635?sid=102,f
2025.08.05,포스코,한국일보,"포스코이앤씨 정희민 사장 사퇴…""또 인명사고 발생한 점 사과""","포스코이앤씨 공사 현장에서 중대재해가 잇따라 발생하자 정희민 사장이 대표직에서 사퇴했다. 정 사장은 5일 입장문을 배포해 “포스코이앤씨는 이번 사고를 단순한 안전관리 실패가 아닌, 회사 경영 전반에 대한 통렬한 반성과 근본적 쇄신을 요구하는 엄중한 경고로 받아들이고 있다”며 “이앤씨를...",https://n.news.naver.com/mnews/article/469/0000880030?sid=101,t
2025.08.05,포스코,국민일보,"‘추락·끼임·부딪힘’ 산재 3대사고 규정 위반, 3년간 61% 늘었다",포스코이앤씨에서 올해 발생한 사망사고 4건 중 2건은 추락사였다. 전날에는 이 회사 시공 현장에서 감전으로 추정되는 사고가 발생했다. 이와 관련해 정희민 포스코이앤씨 대표는 “회사를 책임지고 있는 사장으로서 사고가 반복된 것에 대해 무거운 책임을 통감한다”며 사의를 표명했다. 정부는...,https://n.news.naver.com/mnews/article/005/0001794086?sid=102,f
2025.08.05,포스코,한겨레,"“이 대통령 휴가 뒤 대응”…대통령실, 포스코이앤씨 감전사고 유감 표...","올해만 사망자 4명이 나온 포스코이앤씨 공사 현장에서 또다시 노동자가 감전 추정 사고로 중태에 빠진 가운데 경찰이 사고 현장 정밀 감식을 진행했다.... 포스코이앤씨 시공 현장에서는 올해만 네 차례 사망 사고가 발생했다. 지난 1월 경남 김해시 아파트 신축현장 추락사고, 4월 광명시 신안산선 건설현장...",https://n.news.naver.com/mnews/article/028/0002759695?sid=102,f
2025.08.05,포스코,문화일보,또 사고난 포스코이앤씨… 경찰 현장감식,포스코이앤씨가 시공을 맡은 고속도로 현장에서 외국인 근로자가 감전으로 의식불명에 빠진 사고를 수사 중인 경찰이 근로자 투입에 앞서 전력 차단 등 안전 조치가 이뤄지지 않았을 가능성에 무게를 두고 수사 중인 것으로 나타났다. 김영훈 고용노동부 장관은 올 들어 4건의 인명 사망사고를 낸 이앤씨...,https://n.news.naver.com/mnews/article/021/0002727443?sid=102,f
2025.08.05,포스코,세계일보,전쟁·분단 거쳐 민주화·경제성장… 이젠 ‘K문화’ 세계 중심 [심층기...,"포항제철(포스코)을 세우고 자동차·조선에 적극 투자했으며 전자산업을 육성해 오늘날 제조업 강국의 기틀을 닦았다. 중화학공업 육성 정책은 1980년대 중반에 빛을 본다. 1986∼1988년 저환율, 저금리, 저유가의 ‘3저 효과’로 중화학공업 수출이 날개를 달았다. 짓밟힌 민주화… 5·18민주화운동 1979년...",https://n.news.naver.com/mnews/article/022/0004057327?sid=100,f
2025.08.05,포스코,세계일보,사과문 발표 엿새 만에… 포스코이앤씨 또 사고,발표한 포스코이앤씨의 공사 현장에서 엿새 만에 다시 사고가 일어났다. 고용당국은 즉각 중대재해처벌법 등 위반 여부 조사에 나섰다. 정희민 포스코이앤씨 사장이 지난 7월 29일 인천 송도 본사에서 연이은 현장 사망사고와 관련한 담화문 발표에 앞서 관계자들과 사과 인사하고 있다. 연합뉴스 4일 고용노동부...,https://n.news.naver.com/mnews/article/022/0004057301?sid=102,f
2025.08.05,포스코,서울신문,올해 근로자 4명 사망 포스코이앤씨… 광명~서울고속도로 현장서 또 감...,포스코이앤씨가 시공 중인 고속도로 공사 현장에서 미얀마 국적의 이주 노동자가 감전 사고를 당해 중태에 빠졌다. 4일 경기 광명경찰서에 따르면 이날... 포스코이앤씨 관계자는 “사고 원인은 경찰 조사 결과를 지켜봐야 한다”며 “공사 본작업이 아닌 배수 작업 도중 벌어진 일로 알고 있다”고 밝혔다....,https://n.news.naver.com/mnews/article/081/0003563411?sid=102,t
2025.08.05,포스코,동아일보,李 질타 6일만에 또… 포스코이앤씨 작업자 의식불명,포스코이앤씨가 시공을 맡은 고속도로 공사 현장에서 작업자가 중상을 입고 의식불명에 빠지는 사고가 또 발생했다. 이재명 대통령이 “같은 방식으로... 사고 발생 현장은 국토교통부가 발주하고 포스코이앤씨가 시공을 맡았다. A 씨는 지하 18m 지점의 양수기 펌프가 고장을 일으키자 모터를 점검하기 위해...,https://n.news.naver.com/mnews/article/020/0003652353?sid=102,t
